Mapped 'مدين مصري' to debitEgp at column index 18
Parsed NUMERIC/FORMULA for col 12 row 151 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 151 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 151 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 152 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 152 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 152 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 152 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 153 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 153 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 153 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 153 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 154 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 154 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 154 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 154 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 155 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 155 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 155 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 155 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 156 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 156 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 156 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 156 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 157 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 157 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 157 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 157 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 158 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 158 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 158 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 158 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 159 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 159 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 159 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 159 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 160 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 160 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 160 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 160 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 161 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 161 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 161 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 161 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 162 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 162 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 162 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 162 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 163 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 163 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 163 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 163 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 164 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 164 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 164 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 164 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 165 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 165 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 165 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 165 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 166 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 166 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 166 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 166 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 167 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 167 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 167 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 167 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 168 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 168 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 168 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 168 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 169 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 169 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 169 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 169 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 170 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 170 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 170 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 170 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 171 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 171 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 171 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 171 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 172 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 172 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 172 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 172 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 173 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 173 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 173 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 173 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 174 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 174 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 174 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 174 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 175 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 175 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 175 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 175 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 176 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 176 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 176 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 176 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 177 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 177 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 177 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 177 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 178 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 178 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 178 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 178 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 179 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 179 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 179 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 179 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 180 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 180 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 180 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 180 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 181 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 181 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 181 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 181 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 182 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 182 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 182 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 182 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 183 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 183 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 183 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 183 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 184 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 184 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 184 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 184 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 185 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 185 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 185 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 185 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 186 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 186 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 186 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 186 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 187 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 187 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 187 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 187 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 188 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 188 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 188 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 188 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 189 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 189 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 189 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 189 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 190 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 190 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 190 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 190 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 191 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 191 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 191 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 191 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 192 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 192 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 192 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 192 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 193 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 193 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 193 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 193 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 194 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 194 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 194 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 194 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 195 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 195 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 195 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 195 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 196 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 196 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 196 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 196 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 197 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 197 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 197 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 197 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 198 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 198 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 198 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 198 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 199 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 199 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 199 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 199 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 200 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 200 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 200 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 200 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 201 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 201 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 201 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 201 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 202 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 202 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 202 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 202 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 203 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 203 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 203 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 203 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 204 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 204 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 204 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 204 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 205 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 205 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 205 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 205 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 206 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 206 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 206 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 206 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 207 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 207 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 207 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 207 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 208 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 208 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 208 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 208 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 209 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 209 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 209 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 209 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 210 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 210 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 210 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 210 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 211 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 211 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 211 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 211 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 212 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 212 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 212 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 212 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 213 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 213 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 213 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 213 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 214 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 214 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 214 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 214 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 215 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 215 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 215 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 215 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 216 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 216 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 216 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 216 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 217 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 217 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 217 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 217 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 218 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 218 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 218 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 218 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 219 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 219 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 219 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 219 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 220 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 220 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 220 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 220 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 221 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 221 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 221 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 221 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 222 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 222 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 222 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 222 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 223 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 223 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 223 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 223 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 224 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 224 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 224 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 224 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 225 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 225 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 225 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 225 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 226 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 226 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 226 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 226 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 227 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 227 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 227 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 227 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 228 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 228 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 228 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 228 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 229 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 229 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 229 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 229 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 230 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 230 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 230 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 230 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 231 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 231 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 231 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 231 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 232 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 232 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 232 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 232 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 233 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 233 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 233 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 233 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 234 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 234 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 234 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 234 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 235 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 235 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 235 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 235 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 236 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 236 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 236 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 236 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 237 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 237 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 237 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 237 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 238 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 238 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 238 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 238 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 239 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 239 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 239 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 239 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 240 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 240 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 240 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 240 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 241 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 241 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 241 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 241 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 242 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 242 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 242 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 242 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 243 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 243 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 243 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 243 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 244 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 244 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 244 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 244 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 245 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 245 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 245 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 245 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 246 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 246 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 246 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 246 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 247 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 247 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 247 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 247 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 248 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 248 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 248 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 248 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 249 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 249 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 249 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 249 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 250 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 250 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 250 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 250 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 251 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 251 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 251 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 251 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 252 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 252 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 252 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 252 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 253 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 253 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 253 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 253 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 254 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 254 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 254 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 254 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 255 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 255 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 255 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 255 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 256 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 256 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 256 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 256 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 257 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 257 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 257 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 257 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 258 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 258 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 258 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 258 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 259 -> 0.0
Parsed NUMERIC/FORMULA for col 12 row 259 -> 0.0
Parsed NUMERIC/FORMULA for col 13 row 259 -> 0.0
Parsed NUMERIC/FORMULA for col 14 row 259 -> 0.0
Parsed NUMERIC/FORMULA for col 11 row 260 -> 0.0
